,is_attack,P101,P203,P205,P301,P401,P601,MV301,MV302,MV304,UV401,MV101,MV201,MV303,FIT101,LIT101,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT402,FIT401,LIT401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,AIT201
12009,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,822.227539,9.196552,250.038452,0.000384455,1.24527824,0.000512443,1112.61536,4.56293249,0.8022280340000001,814.098938,7.761664,63.855422999999995,1016.2778900000001,25.18585,0.8046654999999999,0.368259251,0.608264267,0.20997341,159.31813,2.899433,114.073311,0.00032037900000000003,128.332474
5711,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.36569166,649.6724,9.346834,267.726227,0.000384455,1.2068633999999998,0.000512443,1008.51544,11.5611382,0.7985146,949.9487,7.717764999999999,71.90464,1016.21381,24.6475258,0.80158937,0.30331754699999997,0.609800637,0.210101515,160.840164,2.93147087,115.11471599999999,0.00032037900000000003,143.6811
9319,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.3826,9.114842,243.98872400000002,0.000512607,1.28049171,0.000512443,1007.11359,7.075108999999999,0.79774636,814.175842,7.752051,67.36734,1016.2778900000001,24.9935913,0.8017175,0.37389522799999997,0.6104407310000001,0.20997341,159.991028,2.867395,114.569984,0.000256303,143.9695
7302,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.0499,9.00653648,239.605225,0.000384455,12.5680265,1.718733,808.5667,9.946168,0.7960816999999999,879.197632,7.734748,69.67444609999998,1016.2778900000001,24.5706234,0.799666762,0.246829778,0.610568762,0.211895064,160.327484,2.867395,114.8103,0.000256303,144.097672
9679,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.5004,9.048193,240.93821699999998,0.000384455,12.60324,1.72526658,919.0752560000001,6.357344,0.7980024,825.4422,7.747885000000001,76.39067,1016.30994,24.5321712,0.8017175,0.35660305600000003,0.6103126999999999,0.211895064,159.910919,2.867395,114.489876,0.000256303,144.097672
4547,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.0107,9.080236,236.426559,0.000512607,12.654459,1.718733,838.0864,14.4321966,0.7986426999999999,866.7778,7.70943356,69.21302,1016.2778900000001,24.609073600000002,0.7999231,0.34571540000000006,0.610568762,0.21202318399999998,160.391571,2.94748974,114.68213700000001,0.000256303,144.482178
10643,0,2,2,2,2,2,2,1,2,1,2,1,2,1,0.0,653.6762,9.295886,266.034363,2.32044339,12.427171699999999,1.71207118,850.6633,5.844655,0.802484155,983.90155,7.74500132,67.3417053,1016.2778900000001,24.8013325,0.8029992579999999,0.347380549,0.6085203,0.20990935,159.63855,2.883414,114.24955,0.00032037900000000003,126.24968
7956,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,543.3367,9.394899,266.829,2.31980276,12.4111662,1.71002138,869.2082519999999,8.997693,0.8010756370000001,989.9,7.7376320000000005,69.93078609999999,1016.21381,24.8013325,0.8021020000000001,0.31625464600000003,0.610952854,0.20984529,160.21533200000002,2.8513759999999997,114.569984,0.00032037900000000003,143.64906299999998
2604,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,541.3348,9.462831,258.062042,2.31929016,12.673667,1.71514583,870.53,20.37939,0.799026847,991.7457,7.670982,68.2389145,1016.2778900000001,24.8013325,0.7995386,0.356731147,0.61184907,0.20990935,160.77607700000002,3.01156569,115.050629,0.00032037900000000003,144.097672
445,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,526.104736,9.293963,247.9877,2.32403159,1.2068633999999998,0.000512443,939.1422,56.11381529999999,0.7949292659999999,936.6445,7.52903128,86.33684000000001,1016.2778900000001,28.684951799999997,0.797103345,0.35711541799999996,0.614921749,0.211766958,162.5705,3.05962253,116.348373,0.00032037900000000003,142.36733999999998
14028,0,1,1,1,2,2,1,1,1,2,2,1,1,0,0.0,820.971436,8.797297,232.2225,0.000256303,3.6269927,0.547673166,874.5754390000001,4.05024338,0.8022280340000001,819.5591,7.760382000000001,61.8559341,1016.21381,25.0320435,0.8036401,0.346355855,0.608264267,0.20958907899999998,158.597153,2.49895883,113.432457,0.000256303,128.524734
1220,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,822.8556,9.174441999999999,243.194046,0.000512607,1.33491266,0.000640553,1009.1162699999999,34.862854,0.798130453,819.5591,7.60881853,69.136116,1016.2778900000001,25.801076899999998,0.7990259,0.32893556399999996,0.6136414410000001,0.211831018,160.535767,3.04360366,114.98654199999999,0.000256303,143.29658500000002
11075,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,548.596558,9.189182,265.3935,0.000256303,1.11402774,0.000512443,1009.0762300000001,5.383235,0.8049170999999999,953.9477,7.749487400000001,67.0340958,1016.2778900000001,25.1089458,0.8046654999999999,0.37389522799999997,0.608264267,0.20984529,159.590485,2.93147087,114.233528,0.00032037900000000003,116.31633000000001
4885,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,727.628357,9.427583,247.16738900000001,2.33082366,12.641653999999999,1.71706748,816.0568,13.5606251,0.7964658,923.9169310000001,7.711997,70.49474000000001,1016.2778900000001,24.609073600000002,0.7988977429999999,0.329576015,0.6114649999999999,0.20990935,160.728012,2.94748974,114.906433,0.00032037900000000003,143.937454
13818,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.304138,8.810113000000001,232.6583,0.000512607,12.049427,1.7047689,920.8777,3.8708023999999996,0.8064536999999999,805.024353,7.75845957,61.779030000000006,1016.2778900000001,24.9935913,0.80505,0.363391846,0.6080081999999999,0.21029368,158.869522,2.49895883,113.6888,0.00032037900000000003,128.49269099999998
11061,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,547.6937,9.192387,265.64984100000004,0.041264858,1.11402774,0.000512443,1006.9133300000001,5.40886974,0.8023561,956.0241,7.749487400000001,66.77775,1016.2778900000001,25.1089458,0.8041528,0.37389522799999997,0.609032452,0.211510733,159.334152,2.93147087,114.025253,0.00032037900000000003,116.31633000000001
10238,1,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,748.2753,9.405474,246.475266,2.32967043,12.3855562,1.71399283,799.3143,6.48551655,0.799411,918.725952,7.740195,67.36734,1016.2778900000001,24.724429999999998,0.8021020000000001,0.3627514,0.6091605,0.211831018,159.766724,2.819338,114.34568,0.00032037900000000003,143.9695
1405,0,1,1,1,2,2,1,1,2,2,2,1,1,1,0.0,822.620056,9.128300999999999,242.21993999999998,0.000512607,7.61572456,1.84056616,995.538,31.684183100000002,0.7992829,793.4504,7.624199000000001,67.2904358,1016.2778900000001,25.5319157,0.8004358,0.326629966,0.61184907,0.211831018,160.551788,3.01156569,115.03460700000001,0.000256303,143.29658500000002
12332,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.1677,9.107794,244.296341,0.000384455,12.5936356,1.731544,1112.61536,5.203794,0.8000512,822.0969,7.74083567,65.67546999999999,1016.2778900000001,47.103305799999994,0.8044091459999999,0.346355855,0.60864836,0.20817986100000002,158.725327,2.49895883,113.480515,0.00032037900000000003,128.332474
4969,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,686.8448,9.40996,252.55062900000001,2.327748,12.5936356,1.7165549999999998,827.031555,13.5349913,0.79774636,939.6437,7.70719051,70.87926479999999,1016.2778900000001,24.609073600000002,0.799666762,0.325861424,0.611593,0.211831018,160.728012,2.94748974,114.9545,0.00032037900000000003,143.937454
4100,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.304138,9.142078999999999,239.989746,0.000384455,9.35399151,1.82468045,991.092041,15.1243267,0.7971060999999999,793.5273,7.697578,69.62318,1016.2778900000001,24.5321712,0.7995386,0.325861424,0.6103126999999999,0.21202318399999998,160.599854,2.899433,114.79428100000001,0.000256303,144.45013400000002
6867,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.304138,9.078955,241.989227,0.000384455,12.686471899999999,1.73064721,958.1678,10.253781300000002,0.796721935,804.9859,7.727378,69.64881,1016.2778900000001,24.7628822,0.797744155,0.267836571,0.6103126999999999,0.211831018,160.0391,2.867395,114.569984,0.00032037900000000003,144.03358500000002
7013,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.5789,9.04595,241.1433,0.000384455,12.590435000000001,1.72296059,909.983032,10.330684699999999,0.7985146,833.324768,7.73314571,69.4181,1016.2778900000001,24.8397846,0.7988977429999999,0.288331,0.6103126999999999,0.2115748,160.135223,2.867395,114.521919,0.00032037900000000003,144.03358500000002
7836,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,594.7578,9.397463,263.80413799999997,2.31788039,12.3759527,1.7142490000000001,857.3523,9.100230999999999,0.7978744000000001,970.1358640000001,7.730582000000001,69.72570999999999,1016.2778900000001,24.5706234,0.8012048,0.316382736,0.6104407310000001,0.2115748,160.055115,2.867395,114.55396299999998,0.000256303,143.64906299999998
10774,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,676.1288,9.185336999999999,267.726227,2.31929016,1.117229,0.000256221,876.3778689999999,5.716483,0.8028683000000001,998.62854,7.752051,66.77775,1016.2778900000001,25.18585,0.802871048,0.356474966,0.608264267,0.20997341,159.814789,2.883414,114.44181100000002,0.00032037900000000003,115.355034
12897,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.304138,8.958793,236.964874,0.000384455,1.494974,0.000512443,1025.93884,3.69136119,0.8015878000000001,850.6280519999999,7.75621653,62.112278,1016.2778900000001,24.724429999999998,0.804280937,0.37120533,0.608264267,0.20990935,158.7093,2.53099656,113.62471000000001,0.00032037900000000003,128.460648
2078,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,782.817749,9.4702,229.40271,2.33492446,12.702477499999999,1.7168113,807.3251,24.0707512,0.7955694999999999,905.1525,7.65720367,66.1881561,1016.2778900000001,24.95514,0.799282253,0.35596259999999996,0.61184907,0.211895064,160.63188200000002,3.02758455,115.082672,0.00032037900000000003,144.321976
1954,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.4051,9.005896,239.271988,0.000512607,12.6992769,1.71911728,807.2049,25.3012047,0.7978744000000001,880.3512,7.64727,65.80364,1016.2778900000001,24.9935913,0.7995386,0.339695156,0.6131293999999999,0.211831018,160.71199,3.01156569,115.194824,0.000256303,143.200455
10981,1,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,579.174438,9.190464,265.64984100000004,2.31877756,1.11402774,0.000640553,969.3829,5.51140738,0.799411,969.4437,7.742438000000001,66.95719,1016.2778900000001,25.0320435,0.80184567,0.374023318,0.6083923000000001,0.20984529,159.510376,2.883414,114.18546299999998,0.00032037900000000003,116.28428600000001
2112,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,768.3335,9.48526,232.863373,2.33556533,12.5744286,1.71181488,810.1288450000001,23.94258,0.7991549,908.6900630000001,7.65688324,66.3419647,1016.2778900000001,24.7628822,0.8012048,0.35711541799999996,0.6110809,0.211895064,160.760056,3.02758455,115.082672,0.00032037900000000003,144.1938
14508,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,707.8057,9.325365,239.220718,2.32787633,12.2030859,1.7095088999999999,819.942,3.84516788,0.8056854,881.5432,7.759421000000001,62.70186999999999,1016.21381,25.1089458,0.808126152,0.36633790000000005,0.6078802,0.20997341,158.725327,2.49895883,113.62471000000001,0.00032037900000000003,131.697
1133,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,822.777039,9.179249,244.04,0.000512607,1.32210767,0.000640553,1009.677,36.2983856,0.7953134,833.4786,7.6104207,69.59754000000001,1016.2778900000001,26.10869,0.799282253,0.3364929,0.61351347,0.21202318399999998,160.760056,3.04360366,115.21084599999999,0.000256303,143.200455
10176,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,778.4999389999999,9.394258500000001,240.7075,2.33325863,12.4623852,1.7177080000000002,790.7027,6.639322999999999,0.8015878000000001,908.305542,7.74820566,68.2389145,1016.21381,24.9166889,0.8008203,0.37440759999999995,0.6104407310000001,0.20997341,159.63855,2.8513759999999997,114.233528,0.00032037900000000003,144.001541
20,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,721.0732,9.293323,201.614975,2.3367188,1.19085729,0.000512443,741.837036,86.900795,0.78007555,998.5516359999999,7.488016,145.398621,1016.2778900000001,42.2583961,0.7839016,0.316382736,0.622091353,0.213048071,167.1847,2.97952771,119.68085500000001,0.00032037900000000003,142.527557
9176,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,819.7938,9.173801,246.06510899999998,0.000512607,1.25808311,0.000512443,1007.31384,7.3058190000000005,0.7983866,834.3245,7.74147654,67.9313,1016.2778900000001,24.8397846,0.8024865390000001,0.34571540000000006,0.6083923000000001,0.212087229,159.7507,2.867395,114.40976699999999,0.000256303,143.9695
13116,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,819.8724,8.897591,235.68315099999998,0.000384455,1.494974,0.000512443,1025.33813,3.7938989999999997,0.8032524590000001,815.5601,7.752051,62.67623520000001,1016.21381,24.9935913,0.8068444,0.356731147,0.605831742,0.20997341,158.75737,2.56303453,113.672775,0.000256303,128.49269099999998
10554,0,2,2,2,2,2,2,1,2,1,2,1,2,1,0.0,631.1451,9.3868885,262.753143,2.32069969,12.3983612,1.71181488,838.206543,6.101,0.8006915,969.828247,7.74884653,67.59805,1016.2778900000001,24.95514,0.8027429,0.3573716,0.610568762,0.211446673,159.6065,2.883414,114.201485,0.00032037900000000003,137.7211
8777,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.0107,9.252628,253.75544700000003,0.000512607,1.16524744,0.000512443,1008.3552199999999,7.66470146,0.7983866,891.4637449999999,7.747885000000001,68.59779,1016.21381,24.8397846,0.8022302,0.36672216700000004,0.6104407310000001,0.211831018,160.055115,2.867395,114.40976699999999,0.000256303,143.841324
14764,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,591.3428,9.312227,251.192,2.32069969,12.1678724,1.71501768,852.9063,3.71699572,0.8068378,924.4168,7.76518869,63.21456,1016.2778900000001,24.9935913,0.8072289,0.38196492200000004,0.606343865,0.20990935,158.485,2.49895883,113.448471,0.00032037900000000003,131.536789
1407,0,1,1,1,2,2,1,1,2,0,2,1,1,1,0.0,822.7378,9.125096000000001,242.21993999999998,0.000512607,7.85261536,1.85119939,994.9372,31.684183100000002,0.7992829,793.758,7.62451935,67.41861,1016.2778900000001,25.5319157,0.8003076309999999,0.3263738,0.61184907,0.211831018,160.551788,3.01156569,115.03460700000001,0.000256303,143.29658500000002
14505,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,708.31604,9.325365,238.9131,2.32633829,12.2030859,1.713096,818.7404,3.84516788,0.8074781,880.3896480000001,7.75910044,62.62497,1016.21381,25.1089458,0.8072289,0.35596259999999996,0.6060878000000001,0.20997341,158.725327,2.49895883,113.704819,0.00032037900000000003,131.697
7268,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.696655,9.009741,239.784668,0.000384455,12.520008099999998,1.71617067,822.185059,10.2281466,0.798130453,875.737,7.73154354,69.28992459999999,1016.2778900000001,24.8397846,0.7995386,0.286153466,0.6103126999999999,0.21202318399999998,160.311462,2.867395,114.71417199999999,0.000256303,144.001541
4867,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,737.049,9.424699,245.8344,2.33300233,12.561623599999999,1.7165549999999998,815.1756,13.5606251,0.7973621999999999,921.6483,7.71071529,70.49474000000001,1016.2778900000001,24.609073600000002,0.80158937,0.34315359999999995,0.610952854,0.210742071,160.888229,2.94748974,115.11471599999999,0.00032037900000000003,143.937454
11838,1,1,1,1,1,2,1,1,1,1,2,2,1,1,4.37882328,746.4697,9.230518,255.165344,0.000384455,1.24527824,0.000512443,1112.57532,4.639836,0.801203668,841.822632,7.750769,64.547554,1016.2778900000001,25.3012047,0.8023584,0.356731147,0.6078802,0.211895064,159.238022,2.73924327,114.025253,0.00032037900000000003,128.26838700000002
6887,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.9901,9.068700999999999,241.989227,0.000384455,12.6992769,1.72962236,952.9208,10.407588,0.7949292659999999,807.446838,7.729621000000001,69.64881,1016.2778900000001,24.8013325,0.7980005,0.282566935,0.6103126999999999,0.21202318399999998,160.1192,2.867395,114.569984,0.00032037900000000003,144.03358500000002
7844,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,592.795166,9.401308,263.727264,2.31826472,12.4015617,1.71232736,858.7141,9.125865,0.7997951,969.5206,7.734748,69.72570999999999,1016.2778900000001,24.5706234,0.8022302,0.309593946,0.6104407310000001,0.20997341,160.19931,2.867395,114.71417199999999,0.000256303,143.64906299999998
14720,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,613.0888,9.310625,249.42321800000002,2.31788039,12.151866,1.71271169,848.4203,3.7938989999999997,0.8049170999999999,916.7649539999999,7.755896000000001,62.98385,1016.2778900000001,25.0320435,0.8082543000000001,0.36569744299999996,0.605831742,0.20984529,158.7093,2.49895883,113.480515,0.00032037900000000003,131.56883200000001
8014,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,515.3102,9.392336,268.238922,2.316599,12.4943981,1.7168113,875.9773560000001,8.69008,0.7992829,997.3212,7.739234,69.80261,1016.21381,24.724429999999998,0.803383768,0.341360331,0.610568762,0.212087229,160.151245,2.8513759999999997,114.63407099999999,0.00032037900000000003,143.552933
6120,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.4611,9.263523,254.1656,0.000384455,1.200461,0.000512443,1009.7171,10.920276600000001,0.7978744000000001,888.7721,7.72898,70.8279953,1016.2778900000001,24.455267000000003,0.80146116,0.3183041,0.609928668,0.209653124,160.728012,2.883414,115.11471599999999,0.00032037900000000003,143.777237
4622,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.363953,9.070303,235.78569,0.000512607,12.6000385,1.71386468,812.5721440000001,14.304024700000001,0.7992829,877.8133539999999,7.70943356,70.0333252,1016.2778900000001,24.8013325,0.7997949000000001,0.3468682,0.612233162,0.21202318399999998,160.6479,2.94748974,114.826324,0.000256303,144.45013400000002
7007,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.207,9.04595,241.2202,0.000384455,12.5232086,1.72296059,912.6266,10.330684699999999,0.7987707,831.2484,7.73635,69.28992459999999,1016.2778900000001,24.6475258,0.7997949000000001,0.29537594300000003,0.6103126999999999,0.212087229,160.135223,2.867395,114.58600600000001,0.00032037900000000003,144.03358500000002
4771,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,780.5803,9.423098,237.041779,2.33069563,12.5840321,1.70694673,802.1982,13.816970000000001,0.7991549,904.768,7.713599,69.9820557,1016.2778900000001,24.7628822,0.7990259,0.336236715,0.612105131,0.2104218,160.71199,2.899433,114.98654199999999,0.000256303,144.03358500000002
13694,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.8724,8.80787,233.247879,0.000512607,12.1230555,1.70874023,962.6538,3.99897456,0.801203668,786.259949,7.753653,61.95847320000001,1016.2778900000001,25.147398000000003,0.802871048,0.37107724,0.609032452,0.211766958,158.6292,2.49895883,113.46449299999999,0.00032037900000000003,128.49269099999998
7605,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,699.9552,9.390092999999998,254.03742999999997,2.328389,12.5136051,1.71386468,828.5936,9.612919999999999,0.796209753,931.491943,7.73987436,69.3411942,1016.2778900000001,24.724429999999998,0.80158937,0.316382736,0.6104407310000001,0.211831018,160.327484,2.867395,114.84234599999999,0.000256303,143.64906299999998
5245,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,565.1219480000001,9.411242,263.0095,2.32300639,12.590435000000001,1.71950161,861.918457,12.7146883,0.8013316999999999,981.286865,7.71584225,71.0843353,1016.2778900000001,24.6475258,0.8021020000000001,0.3558345,0.612233162,0.20984529,160.760056,2.867395,115.082672,0.00032037900000000003,143.80928
7841,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,594.129761,9.401308,263.624725,2.31788039,12.427171699999999,1.71745181,858.0732419999999,9.125865,0.8015878000000001,970.0974,7.734748,69.72570999999999,1016.2778900000001,24.5706234,0.8022302,0.30664790000000003,0.6104407310000001,0.211382627,160.19931,2.867395,114.71417199999999,0.000256303,143.64906299999998
4814,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,761.425,9.429185,241.937958,2.330311,12.520008099999998,1.7133522,807.7657,13.816970000000001,0.7964658,909.7667,7.71456051,69.9820557,1016.2778900000001,24.455267000000003,0.8004358,0.316382736,0.6108248000000001,0.20990935,160.519745,2.94748974,114.89041100000001,0.000256303,144.03358500000002
12856,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.618164,8.975455,237.63137799999998,0.000384455,1.494974,0.000512443,1026.74,3.84516788,0.7999232,854.280945,7.75237131,61.984108,1016.2778900000001,24.724429999999998,0.802871048,0.36672216700000004,0.6080081999999999,0.210165575,158.533066,2.53099656,113.46449299999999,0.00032037900000000003,128.460648
8652,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,819.636841,9.296527000000001,256.3445,0.000256303,1.13643634,0.000512443,1008.1149300000001,7.6390667,0.7983866,913.4580689999999,7.733466,69.03358459999998,1016.21381,24.8397846,0.8022302,0.35660305600000003,0.6103126999999999,0.209653124,159.991028,2.867395,114.489876,0.00032037900000000003,143.841324
6409,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.225647,9.189822999999999,248.01333599999998,0.000384455,1.2644856000000002,0.000512443,1009.1162699999999,10.76647,0.7949292659999999,847.8210449999999,7.72994137,70.41784,1016.2778900000001,24.6475258,0.7991541,0.29614450000000003,0.610568762,0.211510733,160.535767,2.93147087,114.922455,0.00032037900000000003,143.873367
7432,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,782.425232,9.39522,240.3999,2.33402753,12.5232086,1.7164270000000001,807.6855469999999,9.843630000000001,0.7991549,901.8841550000001,7.734748,69.62318,1016.2778900000001,24.6475258,0.80158937,0.293710768,0.610568762,0.20997341,160.359528,2.867395,114.922455,0.000256303,143.937454
13894,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.2462,8.793451,232.11996499999998,0.000512607,12.0238171,1.69721031,895.3634,3.94770575,0.8028683000000001,819.0207519999999,7.755896000000001,61.95847320000001,1016.2778900000001,24.9935913,0.80184567,0.346355855,0.60544765,0.20990935,158.452957,2.49895883,113.40041399999998,0.00032037900000000003,128.460648
759,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.37818241,662.9006,9.255512,250.01281699999998,0.000256303,1.31890643,0.000512443,1009.9574,44.86029,0.794673145,890.502441,7.570367,75.05768,1016.2778900000001,26.723917,0.799666762,0.356731147,0.6130013470000001,0.212151289,161.2407,3.05962253,115.59536000000001,0.00032037900000000003,143.136368
5236,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,566.064,9.406115,262.8044,2.32275,12.6320505,1.718733,861.2375490000001,12.7146883,0.799411,982.4404,7.71680355,71.0843353,1016.2778900000001,24.5321712,0.799666762,0.33585244399999997,0.6103126999999999,0.20984529,160.760056,2.867395,115.082672,0.00032037900000000003,143.80928
12762,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,821.0107,9.00173,238.451675,0.000384455,1.494974,0.000384332,1025.93884,3.81953335,0.8022280340000001,868.1619999999999,7.755896000000001,61.702130000000004,1016.2778900000001,24.3399124,0.8035119000000001,0.366850257,0.6080081999999999,0.20984529,158.789413,2.53099656,113.62471000000001,0.00032037900000000003,128.460648
1884,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.2088620000001,9.007498,239.605225,0.000512607,12.73449,1.718861,832.55896,26.249679999999998,0.799026847,869.5462650000001,7.650154,65.95744,1016.2778900000001,25.3396568,0.7991541,0.36441656899999997,0.612105131,0.211895064,160.4877,3.02758455,115.082672,0.000128152,143.200455
11305,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,518.332642,9.197192999999999,256.67776499999997,2.31993079,1.11402774,0.000512443,1030.02441,4.84491158,0.801972,919.8026,7.75108957,66.08561999999999,1016.2778900000001,25.1089458,0.8044091459999999,0.369412065,0.6080081999999999,0.210101515,159.73468,2.899433,114.40976699999999,0.00032037900000000003,116.4445
10580,0,2,2,2,2,2,2,1,2,1,2,1,2,1,0.0,638.681641,9.356447,264.445,2.31929016,12.4335747,1.71617067,841.7313,6.02409649,0.801972,974.1733,7.75108957,67.70059,1016.2778900000001,24.9935913,0.8024865390000001,0.344178319,0.6108248000000001,0.20952501899999998,159.63855,2.883414,114.28159299999999,0.00032037900000000003,134.26045200000002
4351,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.678,9.094656,237.60574300000002,0.000384455,12.686471899999999,1.7215513,904.2153,14.714176199999999,0.8000512,833.2478639999999,7.70270443,69.87952,1016.2778900000001,24.6475258,0.797872365,0.325605243,0.610568762,0.211895064,160.551788,2.899433,114.76223799999998,0.000256303,144.482178
5562,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.36729336,557.4284,9.401949,270.46911600000004,2.31954646,1.2068633999999998,0.000384332,971.4657,12.048193,0.8026121999999999,970.212769,7.71584225,71.34068,1016.21381,24.609073600000002,0.7991541,0.336621,0.6104407310000001,0.211510733,160.77607700000002,2.867395,115.06665,0.00032037900000000003,143.64906299999998
885,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.3890720000000005,767.705444,9.233402,247.116119,0.000512607,1.35091877,0.000640553,1009.43671,41.7072563,0.79774636,869.5462650000001,7.58734941,72.87874599999999,1016.2778900000001,26.493206,0.8001795,0.3259895,0.614025533,0.211831018,161.032425,3.05962253,115.45116399999999,0.00032037900000000003,143.16841100000002
13301,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,819.2443,8.871315,234.58087200000003,0.000384455,1.49817526,0.000512443,1025.298,3.92207122,0.8022280340000001,789.2207,7.751410000000001,62.41989,1016.2778900000001,24.95514,0.8023584,0.356474966,0.608264267,0.20978124399999998,158.517044,2.49895883,113.448471,0.000256303,128.49269099999998
2479,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,596.0531,9.482697,253.012054,2.32390356,12.5936356,1.71130252,857.312256,21.276596100000003,0.797490239,970.9818,7.66265059,67.59805,1016.2778900000001,24.9166889,0.7990259,0.3573716,0.612105131,0.2117029,160.77607700000002,3.02758455,115.146759,0.00032037900000000003,144.1938
4227,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.1677,9.124455000000001,238.784927,0.000384455,12.7440939,1.73115969,948.8753,14.8167133,0.7987707,812.445557,7.69918,69.9820557,1016.2778900000001,24.609073600000002,0.80146116,0.318816453,0.610184669,0.20984529,160.6479,2.94748974,115.002563,0.000256303,144.482178
1743,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,824.111633,9.03153,240.194824,0.000512607,12.728087400000001,1.72667575,880.3432,27.58267,0.7968499659999999,846.5522,7.64727,66.2906952,1016.2778900000001,25.2243023,0.7999231,0.35711541799999996,0.611721039,0.211895064,160.519745,3.02758455,115.002563,0.00032037900000000003,143.29658500000002
2127,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,761.1894530000001,9.475647,234.119461,2.33492446,12.712081,1.71373653,812.0514,23.94258,0.7999232,909.8436,7.658805999999999,66.16252,1016.2778900000001,25.147398000000003,0.80158937,0.366850257,0.612105131,0.211831018,160.63188200000002,3.02758455,115.082672,0.00032037900000000003,144.25788899999998
